standard_id,query,expected_tier_name,expected_factor_name,expected_scope3_category,top3_hit,first_choice_hit,hit_terms,result_tier,best_name,best_source,best_similarity,latency_sec
RB-00308,鋁合金機殼 (Al-Alloy) AL6061 Anodized,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),Category 1 (Purchased Goods),True,True,1:almgsi0.5 6060 and 6063 | 3:almgsi0.5,2,AlMgSi0.5 (6060 and 6063),Idemat,0.7635890245437622,0.10011454200000003
RB-00309,MLCC 電容 0402 X7R 10uF,係數對照表,C-262 電子零組件製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,貼片電容,Taiwan EPA,0.925,0.09601945800000067
RB-00310,積體電路 (IC) SOC 7nm Node / High Performance,係數對照表,C-261 半導體製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,記憶體積體電路,Taiwan EPA,0.925,0.09976849999999615
RB-00311,鋁合金機殼 (Al-Alloy) AL6061 Anodized,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),Category 1 (Purchased Goods),True,True,1:almgsi0.5 6060 and 6063 | 3:almgsi0.5,2,AlMgSi0.5 (6060 and 6063),Idemat,0.7635890245437622,0.10204858400000205
RB-00312,MLCC 電容 0402 X7R 10uF,係數對照表,C-262 電子零組件製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,貼片電容,Taiwan EPA,0.925,0.09609645899999464
RB-00313,鋁合金機殼 (Al-Alloy) AL6061 Anodized,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),Category 1 (Purchased Goods),True,True,1:almgsi0.5 6060 and 6063 | 3:almgsi0.5,2,AlMgSi0.5 (6060 and 6063),Idemat,0.7635890245437622,0.13897837499999355
RB-00314,積體電路 (IC) SOC 7nm Node / High Performance,係數對照表,C-261 半導體製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,記憶體積體電路,Taiwan EPA,0.925,0.1000774999999976
RB-00315,鋁合金機殼 (Al-Alloy) AL6061 Anodized,Tier 2 - 國際產業,AlMgSi0.5 (6060 and 6063),Category 1 (Purchased Goods),True,True,1:almgsi0.5 6060 and 6063 | 3:almgsi0.5,2,AlMgSi0.5 (6060 and 6063),Idemat,0.7635890245437622,0.10110883299999784
RB-00316,積體電路 (IC) SOC 7nm Node / High Performance,係數對照表,C-261 半導體製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,記憶體積體電路,Taiwan EPA,0.925,0.09953116699999498
RB-00317,積體電路 (IC) SOC 7nm Node / High Performance,係數對照表,C-261 半導體製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,記憶體積體電路,Taiwan EPA,0.925,0.09790812499998935
RB-00318,印刷電路板 (PCB) FR-4 8-Layer / Halogen Free,係數對照表,C-262 電子零組件製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,銅箔基板(印刷電路板用),Taiwan EPA,0.925,0.0967528330000107
RB-00319,MLCC 電容 0402 X7R 10uF,係數對照表,C-262 電子零組件製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,貼片電容,Taiwan EPA,0.925,0.09606750000000375
RB-00320,MLCC 電容 0402 X7R 10uF,係數對照表,C-262 電子零組件製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,貼片電容,Taiwan EPA,0.925,0.09408429200000512
RB-00321,MLCC 電容 0402 X7R 10uF,係數對照表,C-262 電子零組件製造業 (EEIO),Category 1 (Purchased Goods),False,False,,1,貼片電容,Taiwan EPA,0.925,0.09303666699999269
RB-00322,鋰離子電池組 5000mAh / 3.7V,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),Category 1 (Purchased Goods),False,False,,2,Lithium-ion LiCoO2 laptop battery (180 Wh/kg),Idemat,0.905798077583313,0.09644137499999772
RB-00323,鋰離子電池組 5000mAh / 3.7V,Tier 1 - 台灣本地,電池感應式水龍頭(HB-4100LR),Category 1 (Purchased Goods),False,False,,2,Lithium-ion LiCoO2 laptop battery (180 Wh/kg),Idemat,0.905798077583313,0.09843141600001104
RB-00324,品名 規格/等級,Tier 3 - EEIO 模型,Fish products,代碼,True,True,1:fish products | 3:products,3,Fish products,EXIOBASE,0.7374338507652283,0.10544658399999207
RB-00325,"12吋矽晶圓 (Silicon Wafers) P-Type, <100>, 775um",係數對照表,電子零組件-多晶矽/晶圓基板,MAT-ELC-001,False,False,,1,碳化矽(Silicon carbide Production) CO2排放係數（公噸/公噸石油焦）,CCA GHG Factor Table,1.0,0.10145508299999051
RB-00326,"光阻劑 (Photoresist) ArF Grade, High Sensitivity",係數對照表,C-18 化學材料製造業 (EEIO),MAT-ELC-002,False,False,,1,單壓工廠- 高壓Single high pressure plants N2O排放係數（公斤/公噸硝酸）,CCA GHG Factor Table,1.0,0.10847120900000107
RB-00327,微影設備 (Lithography System) EUV Scanner Component,Tier 3 - EEIO 模型,Machinery and equipment n.e.c. (29),MAT-ELC-003,True,True,1:machinery | 2:machinery | 3:machinery,3,Electrical machinery and apparatus n.e.c. (31),EXIOBASE,0.82,0.1142631250000079
RB-00328,高純度氮氣 (Nitrogen) Electronic Grade 99.9999%,係數對照表,工業氣體-製程用高純度氮氣,MAT-ELC-004,False,False,,1,三氟化氮（Nitrogen trifluoride） / NF3 溫暖化潛勢,CCA GHG Factor Table,1.0,0.10914295799999252
RB-00329,"金線 (Gold Bonding Wire) 0.8 mil, 4N Purity",Tier 2 - 國際產業,Gold (secondary),MAT-ELC-005,False,False,,1,0.8 CO2排放係數,CCA GHG Factor Table,1.0,0.10843074999999658
RB-00330,"研磨漿 (CMP Slurry) Silica-based, Metal Finish",Tier 2 - 國際產業,"Alkali metal silicates (n=2, std=0.22)",MAT-ELC-006,False,False,,3,Electrical machinery and apparatus n.e.c. (31),EXIOBASE,0.77,0.11916083300000935
RB-00331,"導線架 (Lead Frame) QFP 128LD, Copper Alloy",Tier 2 - 國際產業,"Copper wire, plate, pipe, trade mix ( 70% prim 30% sec)",MAT-ELC-007,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.12447166700000878
RB-00332,"無塵室過濾系統 (FFU) ULPA Filter, 1200x600",Tier 3 - EEIO 模型,Machinery and equipment n.e.c. (29),MAT-ELC-008,False,False,,3,Construction work (45),EXIOBASE,0.77,0.0016394170000069153
RB-00333,"異丙醇 (IPA) Electronic Grade, Low Metal",Tier 2 - 國際產業,AA cell battery (Li-ion),MAT-ELC-009,False,False,,1,異丙醇（蒸餾回收，99％，工業級）,Taiwan EPA/MOE,1.0,0.12287091700000019
RB-00334,"封裝樹脂 (Epoxy) Low Stress, Green Compound",Tier 2 - 國際產業,EPTC ( S-Ethyl dipropylthiocarbamate),MAT-ELC-010,False,False,,1,容器（琥珀/綠色）(Container (Amber/Green)) CO2排放係數（公噸/公噸玻璃）,CCA GHG Factor Table,1.0,0.11178645799999742
RB-00335,合金鐵 電弧爐煉鋼製程-電弧爐 製程 (P) 公噸,Tier 1 - 台灣本地,不鏽鋼盤元(不含酸洗與退火加工製程),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10578337500000146
RB-00336,合金鐵 電弧爐煉鋼製程-電弧爐 製程 (P) 公噸,Tier 1 - 台灣本地,不鏽鋼盤元(不含酸洗與退火加工製程),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10243145900000172
RB-00337,合金鐵 電弧爐煉鋼製程-電弧爐 製程 (P) 公噸,Tier 1 - 台灣本地,不鏽鋼盤元(不含酸洗與退火加工製程),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10197716700000115
RB-00338,石墨電極消耗 電弧爐煉鋼製程-電弧爐 製程 (P) 公噸,Tier 2 - 國際產業,"welding steel, autogenious 0.0536 kg electrode",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10446341600000153
RB-00339,石墨電極消耗 電弧爐煉鋼製程-電弧爐 製程 (P) 公噸,Tier 2 - 國際產業,"welding steel, autogenious 0.0536 kg electrode",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09970524999999952
RB-00340,石灰石 精煉製程-鋼桶精煉爐(LF) 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,石灰石,Taiwan EPA,1.0,0.10412312500000098
RB-00341,石灰石 精煉製程-鋼桶精煉爐(LF) 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,石灰石,Taiwan EPA,1.0,0.10338208400000326
RB-00342,石灰石 精煉製程-鋼桶精煉爐(LF) 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,石灰石,Taiwan EPA,1.0,0.09956045899998855
RB-00343,石灰石 精煉製程-鋼桶精煉爐(LF) 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,石灰石,Taiwan EPA,1.0,0.10398108299999365
RB-00344,白雲石 精煉製程-鋼桶精煉爐(LF) 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,CaMg(CO3)2 / 白雲石(Dolomite) / 184.4008 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10736520800000449
RB-00345,白雲石 精煉製程-鋼桶精煉爐(LF) 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,CaMg(CO3)2 / 白雲石(Dolomite) / 184.4008 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10462275000000432
RB-00346,白雲石 精煉製程-鋼桶精煉爐(LF) 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,CaMg(CO3)2 / 白雲石(Dolomite) / 184.4008 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10348820800000169
RB-00347,白雲石 精煉製程-鋼桶精煉爐(LF) 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,CaMg(CO3)2 / 白雲石(Dolomite) / 184.4008 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10470137500000476
RB-00348,石灰石 石灰煅燒製程-石灰窯 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,石灰石,Taiwan EPA,1.0,0.10351979099999653
RB-00349,石灰石 石灰煅燒製程-石灰窯 製程 (P) 公噸,Tier 1 - 台灣本地,水泥砂漿(1:3),,False,False,,1,石灰石,Taiwan EPA,1.0,0.09861337499999934
RB-00350,天然氣 連續鑄造製程-鑄造機 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.10109241699998961
RB-00351,天然氣 連續鑄造製程-鑄造機 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09586429099999805
RB-00352,天然氣 連續鑄造製程-鑄造機 固定 (E) 千立方公尺,Tier 1 - 台灣本地,天然氣(於固定源使用，2018),,True,False,2:天然氣 於固定源使用,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09777474999999924
RB-00353,天然氣 加熱爐製程-軋延加熱爐 固定 (E) 千立方公尺,Tier 1 - 台灣本地,氣冷高爐石級配料(散裝),,False,False,,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.10018487500001072
RB-00354,天然氣 加熱爐製程-軋延加熱爐 固定 (E) 千立方公尺,Tier 1 - 台灣本地,氣冷高爐石級配料(散裝),,False,False,,1,天然氣(未燃燒，2022),Taiwan EPA/MOE,1.0,0.09845179199999166
RB-00355,重油 加熱爐製程-軋延加熱爐 固定 (E) 公秉,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2015),,True,False,2:重油使用,1,燃料油未燃燒(蒸餘油/重油未燃燒，2022),Taiwan EPA/MOE,0.925,0.10200116599999376
RB-00356,重油 加熱爐製程-軋延加熱爐 固定 (E) 公秉,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2015),,True,False,2:重油使用,1,燃料油未燃燒(蒸餘油/重油未燃燒，2022),Taiwan EPA/MOE,0.925,0.09879708399999743
RB-00357,重油 加熱爐製程-軋延加熱爐 固定 (E) 公秉,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2015),,True,False,2:重油使用,1,燃料油未燃燒(蒸餘油/重油未燃燒，2022),Taiwan EPA/MOE,0.925,0.10038000000000125
RB-00358,重油 加熱爐製程-軋延加熱爐 固定 (E) 公秉,Tier 1 - 台灣本地,燃料油使用(蒸餘油/重油使用，2015),,True,False,2:重油使用,1,燃料油未燃燒(蒸餘油/重油未燃燒，2022),Taiwan EPA/MOE,0.925,0.09953158400000461
RB-00359,天然氣 鍋爐蒸氣產生程序-工業鍋爐 固定 (E) 千立方公尺,Tier 1 - 台灣本地,氣冷高爐石級配料(散裝),,False,False,,3,Machinery and equipment n.e.c. (29),EXIOBASE,0.77,0.001696041000002424
RB-00360,天然氣 鍋爐蒸氣產生程序-工業鍋爐 固定 (E) 千立方公尺,Tier 1 - 台灣本地,氣冷高爐石級配料(散裝),,False,False,,3,Machinery and equipment n.e.c. (29),EXIOBASE,0.77,0.0014505420000006097
RB-00361,液化石油氣 鍍鋅製程-鋅鍋加熱爐 固定 (E) 公秉,Tier 1 - 台灣本地,液化石油氣(於固定源使用，2015),,True,True,1:液化石油氣 於固定源使用,1,液化石油氣(於固定源使用，2022),Taiwan EPA/MOE,1.0,0.10785008300000243
RB-00362,液化石油氣 鍍鋅製程-鋅鍋加熱爐 固定 (E) 公秉,Tier 1 - 台灣本地,液化石油氣(於固定源使用，2015),,True,True,1:液化石油氣 於固定源使用,1,液化石油氣(於固定源使用，2022),Taiwan EPA/MOE,1.0,0.10357591700000057
RB-00363,液化石油氣 鍍鋅製程-鋅鍋加熱爐 固定 (E) 公秉,Tier 1 - 台灣本地,液化石油氣(於固定源使用，2015),,True,True,1:液化石油氣 於固定源使用,1,液化石油氣(於固定源使用，2022),Taiwan EPA/MOE,1.0,0.10373583300000178
RB-00364,其他電力 其他未分類製程-其他未歸類設施 外購電力 千度,Tier 2 - 國際產業,"Electricity Low Voltage, domestic use General",,True,True,1:electricity low voltage domestic use general | 2:electricity | 3:electricity,2,"Electricity Low Voltage, domestic use General",Idemat,0.7827832698822021,0.10533795899999632
RB-00365,柴油 引擎發電程序-柴油引擎 固定 (E) 公秉,Tier 1 - 台灣本地,柴油（於水路運輸移動源使用，2017）,,False,False,,1,柴油(未燃燒，2022),Taiwan EPA/MOE,1.0,0.10317750000000103
RB-00366,柴油 交通運輸活動-運輸作業車輛 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,,True,False,3:柴油 於鐵路運輸與非道路運輸移動源使用,1,柴油(於捕撈移動源使用，2021),Taiwan EPA,1.0,0.10390370899999368
RB-00367,車用汽油 交通運輸活動-運輸作業車輛 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,,False,False,,1,車用汽油(於移動源使用，2021),Taiwan EPA,1.0,0.14086745799998823
RB-00368,車用汽油 非製造程序-堆高機 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2018）,,False,False,,1,車用汽油(於移動源使用，2021),Taiwan EPA,1.0,0.10249100000000055
RB-00369,滅火器 消防活動-消防設施 逸散 (F) 公噸,Tier 2 - 國際產業,Blast furnace gas,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.0995272500000084
RB-00370,水肥 水肥處理程序-化糞池 逸散 (F) 人小時,Tier 1 - 台灣本地,廢(污)水處理服務(科技部新竹科學工業園區管理局竹南園區污水處理廠),,False,False,,2,Sewage Treatment Facilities,EPA Supply Chain v1.3.0,0.7956345677375793,0.10008220899999287
RB-00371,乙炔 維修保養程序-其他未歸類設施 製程 (P) 公噸,Tier 1 - 台灣本地,再生料-廢壓縮機/廢馬達二次拆解-廢鋁,,False,False,,1,乙炔,Taiwan EPA,1.0,0.09748387499999467
RB-00372,銲條、棒 維修保養程序-點焊設施 製程 (P) 公噸,Tier 2 - 國際產業,"Mechanical recycled pellets (rPET, rPE, rPP, rPVC), downcycl",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10311595800000362
RB-00373,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.12580324999998993
RB-00374,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-冰水機 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.1212566250000009
RB-00375,PFC-14，四氟化碳，CF4 冷媒補充-冰水機 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.108498333
RB-00376,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸",Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11556541699999912
RB-00377,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸",Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11917470800000274
RB-00378,冷媒-R-410A，HFC-32/HFC-125(50.0/50.0) 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11720995800000367
RB-00379,"HFC-134a/R-134a，1,1,1,2-四氟乙烷，C2H2F4 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸",Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11334833299999048
RB-00380,R-507A，HFC-125/HFC-143a(50.0/50.0) 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11497816699998964
RB-00381,採購貨物上游運輸與配送產生之排放 陸運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.82,0.0017098329999925
RB-00382,貨物下游運輸與配送產生之排放 陸運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.82,0.0016777080000025535
RB-00383,採購貨物上游運輸與配送產生之排放 海運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0015779999999949723
RB-00384,貨物下游運輸與配送產生之排放 海運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.001451207999991766
RB-00385,採購貨物上游運輸與配送產生之排放 空運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0014149579999980233
RB-00386,貨物下游運輸與配送產生之排放 空運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0014069579999897996
RB-00387,石墨電極 購買商品之上游排放 公噸,Tier 2 - 國際產業,Graphite for batteries,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09495045799999957
RB-00388,氮氣 購買商品之上游排放 M3,Tier 1 - 台灣本地,氮氣,,True,True,1:氮氣 | 2:氮氣 | 3:氮氣,1,氮氣,Taiwan EPA,1.0,0.08993537500001025
RB-00389,矽鐵 購買商品之上游排放 公噸,Tier 1 - 台灣本地,多晶矽晶片,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09352291700000137
RB-00390,石灰石 購買商品之上游排放 公噸,Tier 1 - 台灣本地,水泥砂漿(1:2),,False,False,,1,石灰石,Taiwan EPA,1.0,0.09583029200000226
RB-00391,白雲石 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",,False,False,,1,CaMg(CO3)2 / 白雲石(Dolomite) / 184.4008 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09908845900000074
