Training ID,原始採購品名,標準品名,大類,子類,資料型態,主要材料,建議規格欄位,常用單位,Scope 3候選類別,排放係數匹配關鍵字,資料品質,訓練備註,適用產業
PI-0250,液壓油 L,液壓油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0251,液壓油 常用規格,液壓油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0252,液壓油-採購,液壓油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0253,齒輪油,齒輪油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0254,齒輪油 L,齒輪油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0255,齒輪油 常用規格,齒輪油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0256,齒輪油-採購,齒輪油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0257,防鏽油,防鏽油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0258,防鏽油 L,防鏽油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0259,防鏽油 常用規格,防鏽油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0260,防鏽油-採購,防鏽油,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0261,工業清洗劑,工業清洗劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0262,工業清洗劑 L,工業清洗劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0263,工業清洗劑 常用規格,工業清洗劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0264,工業清洗劑-採購,工業清洗劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0265,脫脂劑,脫脂劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0266,脫脂劑 L,脫脂劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0267,脫脂劑 常用規格,脫脂劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0268,脫脂劑-採購,脫脂劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0269,金屬表面處理劑,金屬表面處理劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0270,金屬表面處理劑 L,金屬表面處理劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0271,金屬表面處理劑 常用規格,金屬表面處理劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0272,金屬表面處理劑-採購,金屬表面處理劑,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0273,螺絲固定膠,螺絲固定膠,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0274,螺絲固定膠 L,螺絲固定膠,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0275,螺絲固定膠 常用規格,螺絲固定膠,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0276,螺絲固定膠-採購,螺絲固定膠,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0277,矽脂,矽脂,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0278,矽脂 L,矽脂,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0279,矽脂 常用規格,矽脂,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0280,矽脂-採購,矽脂,化學與潤滑,油品/清洗/表處,耗材,石油化學品,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,L,範疇3 類別1,lubricant / industrial chemicals,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,金屬加工/機械/塑橡膠
PI-0281,ABS塑膠粒,ABS塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0282,ABS塑膠粒 kg,ABS塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0283,ABS塑膠粒 常用規格,ABS塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0284,ABS塑膠粒-採購,ABS塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0285,PP聚丙烯塑膠粒,PP聚丙烯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0286,PP聚丙烯塑膠粒 kg,PP聚丙烯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0287,PP聚丙烯塑膠粒 常用規格,PP聚丙烯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0288,PP聚丙烯塑膠粒-採購,PP聚丙烯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0289,PE聚乙烯塑膠粒,PE聚乙烯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0290,PE聚乙烯塑膠粒 kg,PE聚乙烯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0291,PE聚乙烯塑膠粒 常用規格,PE聚乙烯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0292,PE聚乙烯塑膠粒-採購,PE聚乙烯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
PI-0293,PC聚碳酸酯塑膠粒,PC聚碳酸酯塑膠粒,塑膠原料,熱塑性樹脂,原料,熱塑性樹脂,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,plastic resin by polymer,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,塑膠/電子/包材
